Date,Close,Open,High,Low,Change..
1987-08-20,456.48,457.74,456.48,456.48,-0.33%
1987-08-21,454.97,456.48,454.97,454.97,-0.33%
1987-08-24,460.44,460.96,460.44,460.44,1.20%
1987-08-25,457.14,460.04,457.14,457.14,-0.72%
1987-08-26,457.87,458.26,457.87,457.87,0.16%
1987-08-27,456.48,459.45,456.48,456.48,-0.30%
1987-08-28,452.86,457.74,452.86,452.86,-0.79%
1987-08-31,452.86,456.48,452.86,452.86,0.00%
1987-09-01,454.37,455.96,454.37,454.37,0.33%
1987-09-02,462.94,464.99,462.94,462.94,1.89%
1987-09-03,463.67,466.04,463.67,463.67,0.16%
1987-09-04,462.68,465.18,462.68,462.68,-0.21%
1987-09-07,463.73,464.06,463.73,463.73,0.23%
1987-09-08,458.06,464.39,458.06,458.06,-1.22%
1987-09-09,456.34,458.86,456.34,456.34,-0.38%
1987-09-10,460.14,461.5,460.14,460.14,0.83%
1987-09-11,458.49,462.97,458.49,458.49,-0.36%
1987-09-14,456.52,457.51,456.52,456.52,-0.43%
1987-09-15,458.24,458.86,458.24,458.24,0.38%
1987-09-16,457.51,459.78,457.51,457.51,-0.16%
1987-09-17,459.23,460.76,459.23,459.23,0.38%
1987-09-18,460.94,462.78,460.94,460.94,0.37%
1987-09-21,459.72,460.94,459.72,459.72,-0.26%
1987-09-22,461.68,462.97,461.68,461.68,0.43%
1987-09-23,461.56,462.85,461.56,461.56,-0.03%
1987-09-24,461.56,464.32,461.56,461.56,0.00%
1987-09-25,459.78,462.42,459.78,459.78,-0.39%
1987-09-28,459.65,462.11,459.65,459.65,-0.03%
1987-09-29,459.72,459.96,459.72,459.72,0.02%
1987-09-30,458.98,459.96,458.98,458.98,-0.16%
1987-10-01,453.46,455.67,453.46,453.46,-1.20%
1987-10-02,454.87,455.42,454.87,454.87,0.31%
1987-10-05,456.83,457.02,456.83,456.83,0.43%
1987-10-06,457.02,458.55,457.02,457.02,0.04%
1987-10-07,457.63,459.41,457.63,457.63,0.13%
1987-10-08,458,458.8,458,458,0.08%
1987-10-09,461.37,462.6,461.37,461.37,0.74%
1987-10-12,461.56,461.86,461.56,461.56,0.04%
1987-10-13,458.55,461.43,458.55,458.55,-0.65%
1987-10-14,460.64,461.25,460.64,460.64,0.46%
1987-10-15,462.35,467.32,462.35,462.35,0.37%
1987-10-16,467.2,468.24,467.2,467.2,1.05%
1987-10-19,479.23,489.96,479.23,479.23,2.57%
1987-10-20,465.97,481.5,465.97,465.97,-2.77%
1987-10-21,466.89,467.45,466.89,466.89,0.20%
1987-10-22,470.21,475.61,470.21,470.21,0.71%
1987-10-23,473.15,474.87,473.15,473.15,0.63%
1987-10-26,475.79,477.14,475.79,475.79,0.56%
1987-10-27,475.24,477.51,475.24,475.24,-0.12%
1987-10-28,478.92,480.15,478.92,478.92,0.77%
1987-10-29,470.88,480.02,470.88,470.88,-1.68%
1987-10-30,468.67,469.1,468.67,468.67,-0.47%
1987-11-02,469.47,471,469.47,469.47,0.17%
1987-11-03,467.88,471.68,467.88,467.88,-0.34%
1987-11-04,465.85,468.37,465.85,465.85,-0.43%
1987-11-05,457.14,466.1,457.14,457.14,-1.87%
1987-11-06,460.14,462.17,460.14,460.14,0.66%
1987-11-09,461.99,464.62,461.99,461.99,0.40%
1987-11-10,460.7,462.91,460.7,460.7,-0.28%
1987-11-11,461.37,462.48,461.37,461.37,0.15%
1987-11-12,463.09,464.32,463.09,463.09,0.37%
1987-11-13,464.38,466.28,464.38,464.38,0.28%
1987-11-16,461.56,462.97,461.56,461.56,-0.61%
1987-11-17,464.44,464.99,464.44,464.44,0.62%
1987-11-18,462.91,464.99,462.91,462.91,-0.33%
1987-11-19,464.75,465.61,464.75,464.75,0.40%
1987-11-20,469.17,470.58,469.17,469.17,0.95%
1987-11-23,474.87,476.59,474.87,474.87,1.21%
1987-11-24,474.81,477.39,474.81,474.81,-0.01%
1987-11-25,476.4,480.88,476.4,476.4,0.33%
1987-11-26,477.39,477.82,477.39,477.39,0.21%
1987-11-27,484.5,487.2,484.5,484.5,1.49%
1987-11-30,490.46,496.1,490.46,490.46,1.23%
1987-12-01,489.96,492.67,489.96,489.96,-0.10%
1987-12-02,487.45,492.54,487.45,487.45,-0.51%
1987-12-03,488.06,492.05,488.06,488.06,0.13%
1987-12-04,483.28,489.54,483.28,483.28,-0.98%
1987-12-07,481.25,482.73,481.25,481.25,-0.42%
1987-12-08,483.34,484.81,483.34,483.34,0.43%
1987-12-09,484.14,485.73,484.14,484.14,0.17%
1987-12-10,492.11,492.85,492.11,492.11,1.65%
1987-12-11,496.71,498.06,496.71,496.71,0.93%
1987-12-14,498.25,498.25,498.25,498.25,0.31%
1987-12-15,482.48,498.06,482.48,482.48,-3.17%
1987-12-16,485.67,487.45,485.67,485.67,0.66%
1987-12-17,485,488.25,485,485,-0.14%
1987-12-18,479.96,484.44,479.96,479.96,-1.04%
1987-12-21,479.47,480.58,479.47,479.47,-0.10%
1987-12-22,483.4,484.56,483.4,483.4,0.82%
1987-12-23,482.66,486.47,482.66,482.66,-0.15%
1987-12-24,485.85,486.59,485.85,485.85,0.66%
1987-12-28,487.57,491.38,487.57,487.57,0.35%
1987-12-29,485.98,489.66,485.98,485.98,-0.33%
1987-12-30,482.48,487.26,482.48,482.48,-0.72%
1987-12-31,485.85,487.45,485.85,485.85,0.70%
1988-01-04,480.76,488.92,480.76,480.76,-1.05%
1988-01-05,480.76,482.97,480.76,480.76,0.00%
1988-01-06,483.28,485.24,483.28,483.28,0.52%
1988-01-07,481.31,484.07,481.31,481.31,-0.41%
1988-01-08,483.95,483.95,483.95,483.95,0.55%
1988-01-11,481.87,485.67,481.87,481.87,-0.43%
1988-01-12,480.59,482.93,480.59,480.59,-0.27%
1988-01-13,480.36,482.93,480.36,480.36,-0.05%
1988-01-14,487.06,487.22,487.06,487.06,1.39%
1988-01-15,473.96,486.05,473.96,473.96,-2.69%
1988-01-18,475.68,476.46,475.68,475.68,0.36%
1988-01-19,477.08,478.02,477.08,477.08,0.29%
1988-01-20,476.3,478.25,476.3,476.3,-0.16%
1988-01-21,478.41,478.64,478.41,478.41,0.44%
1988-01-22,477.47,478.41,477.47,477.47,-0.20%
1988-01-25,469.44,477.63,469.44,469.44,-1.68%
1988-01-26,470.07,471.78,470.07,470.07,0.13%
1988-01-27,465.78,470.85,465.78,465.78,-0.91%
1988-01-28,466.56,467.88,466.56,466.56,0.17%
1988-01-29,454.01,467.49,454.01,454.01,-2.69%
1988-02-01,454.63,455.8,454.63,454.63,0.14%
1988-02-02,454.01,457.75,454.01,454.01,-0.14%
1988-02-03,439.35,454.63,439.35,439.35,-3.23%
1988-02-04,445.04,445.04,445.04,445.04,1.30%
1988-02-05,440.36,447.38,440.36,440.36,-1.05%
1988-02-08,440.13,444.26,440.13,440.13,-0.05%
1988-02-09,441.92,442.86,441.92,441.92,0.41%
1988-02-10,440.91,444.81,440.91,440.91,-0.23%
1988-02-11,440.13,441.53,440.13,440.13,-0.18%
1988-02-12,445.43,445.59,445.43,445.43,1.20%
1988-02-15,445.04,446.21,445.04,445.04,-0.09%
1988-02-16,444.65,445.2,444.65,444.65,-0.09%
1988-02-17,446.21,446.99,446.21,446.21,0.35%
1988-02-18,442.7,448.55,442.7,442.7,-0.79%
1988-02-19,445.04,446.21,445.04,445.04,0.53%
1988-02-22,444.42,446.83,444.42,444.42,-0.14%
1988-02-23,441.3,445.2,441.3,441.3,-0.70%
1988-02-24,431.94,442.31,431.94,431.94,-2.12%
1988-02-25,432.96,434.67,432.96,432.96,0.24%
1988-02-26,429.45,434.52,429.45,429.45,-0.81%
1988-02-29,430.23,431.01,430.23,430.23,0.18%
1988-03-01,430.77,431.55,430.77,430.77,0.13%
1988-03-02,430.62,433.35,430.62,430.62,-0.03%
1988-03-03,427.66,431.16,427.66,427.66,-0.69%
1988-03-04,437.4,438.96,437.4,437.4,2.28%
1988-03-07,437.25,437.4,437.25,437.25,-0.03%
1988-03-08,435.06,438.57,435.06,435.06,-0.50%
1988-03-09,436.07,437.4,436.07,436.07,0.23%
1988-03-10,442.08,443.25,442.08,442.08,1.38%
1988-03-11,441.14,444.42,441.14,441.14,-0.21%
1988-03-14,441.69,442.31,441.69,441.69,0.12%
1988-03-15,446.21,446.99,446.21,446.21,1.02%
1988-03-16,445.04,447.77,445.04,445.04,-0.26%
1988-03-17,443.64,447.61,443.64,443.64,-0.31%
1988-03-18,444.26,445.2,444.26,444.26,0.14%
1988-03-21,448.94,451.9,448.94,448.94,1.05%
1988-03-22,448.78,450.73,448.78,448.78,-0.04%
1988-03-23,450.89,453.07,450.89,450.89,0.47%
1988-03-24,453.23,456.74,453.23,453.23,0.52%
1988-03-25,452.29,454.24,452.29,452.29,-0.21%
1988-03-28,455.18,455.41,455.18,455.18,0.64%
1988-03-29,455.02,457.36,455.02,455.02,-0.04%
1988-03-30,456.74,457.51,456.74,456.74,0.38%
1988-03-31,453.85,459.07,453.85,453.85,-0.63%
1988-04-04,455.41,458.68,455.41,455.41,0.34%
1988-04-05,452.06,455.8,452.06,452.06,-0.74%
1988-04-06,447.38,452.84,447.38,447.38,-1.04%
1988-04-07,449.17,450.34,449.17,449.17,0.40%
1988-04-08,450.11,451.12,450.11,450.11,0.21%
1988-04-11,451.12,452.06,451.12,451.12,0.22%
1988-04-12,449.95,451.67,449.95,449.95,-0.26%
1988-04-13,446.21,450.11,446.21,446.21,-0.83%
1988-04-14,452.84,454.63,452.84,452.84,1.49%
1988-04-15,454.79,457.75,454.79,454.79,0.43%
1988-04-18,458.3,460.24,458.3,458.3,0.77%
1988-04-19,456.97,458.3,456.97,456.97,-0.29%
1988-04-20,455.41,459.7,455.41,455.41,-0.34%
1988-04-21,453.85,457.51,453.85,453.85,-0.34%
1988-04-22,449.33,453.85,449.33,449.33,-1.00%
1988-04-25,446.99,450.11,446.99,446.99,-0.52%
1988-04-26,448.39,449.56,448.39,448.39,0.31%
1988-04-27,451.12,452.06,451.12,451.12,0.61%
1988-04-28,449.95,452.45,449.95,449.95,-0.26%
1988-04-29,449.95,449.95,449.95,449.95,0.00%
1988-05-02,444.42,450.73,444.42,444.42,-1.23%
1988-05-03,445.2,446.21,445.2,445.2,0.18%
1988-05-04,444.03,444.03,444.03,444.03,-0.26%
1988-05-05,444.81,445.59,444.81,444.81,0.18%
1988-05-06,442.86,446.44,442.86,442.86,-0.44%
1988-05-09,446.6,446.99,446.6,446.6,0.84%
1988-05-10,449.33,450.5,449.33,449.33,0.61%
1988-05-11,449.17,450.73,449.17,449.17,-0.04%
1988-05-12,451.28,453.62,451.28,451.28,0.47%
1988-05-13,451.12,452.06,451.12,451.12,-0.04%
1988-05-16,453.44,456.09,453.44,453.44,0.51%
1988-05-17,453.44,456.29,453.44,453.44,0.00%
1988-05-18,455.44,455.96,455.44,455.44,0.44%
1988-05-19,455.7,459.33,455.7,455.7,0.06%
1988-05-20,456.09,457.71,456.09,456.09,0.09%
1988-05-23,460.04,460.95,460.04,460.04,0.87%
1988-05-24,459.07,460.17,459.07,459.07,-0.21%
1988-05-25,453.44,459.91,453.44,453.44,-1.23%
1988-05-26,452.79,454.21,452.79,452.79,-0.14%
1988-05-27,450.33,453.82,450.33,450.33,-0.54%
1988-05-30,452.08,453.82,452.08,452.08,0.39%
1988-05-31,454.41,455.44,454.41,454.41,0.52%
1988-06-01,456.67,460.17,456.67,456.67,0.50%
1988-06-02,466.84,466.84,466.84,466.84,2.23%
1988-06-03,464.18,468.2,464.18,464.18,-0.57%
1988-06-06,462.69,465.09,462.69,462.69,-0.32%
1988-06-07,458.94,464.83,458.94,458.94,-0.81%
1988-06-08,455.7,459.33,455.7,455.7,-0.71%
1988-06-09,456.93,458.16,456.93,456.93,0.27%
1988-06-10,448.84,458.68,448.84,448.84,-1.77%
1988-06-13,449.42,451.17,449.42,449.42,0.13%
1988-06-14,450.33,451.17,450.33,450.33,0.20%
1988-06-15,452.66,453.56,452.66,452.66,0.52%
1988-06-16,449.68,455.05,449.68,449.68,-0.66%
1988-06-17,454.08,455.7,454.08,454.08,0.98%
1988-06-20,450.59,455.44,450.59,450.59,-0.77%
1988-06-21,451.43,453.95,451.43,451.43,0.19%
1988-06-22,449.42,450.33,449.42,449.42,-0.45%
1988-06-23,447.29,449.68,447.29,447.29,-0.47%
1988-06-24,442.95,447.54,442.95,442.95,-0.97%
1988-06-27,442.95,444.05,442.95,442.95,0.00%
1988-06-28,437.19,444.69,437.19,437.19,-1.30%
1988-06-29,435.7,438.54,435.7,435.7,-0.34%
1988-06-30,434.92,437.83,434.92,434.92,-0.18%
1988-07-01,437.06,437.83,437.06,437.06,0.49%
1988-07-04,437.19,440.03,437.19,437.19,0.03%
1988-07-05,437.83,438.42,437.83,437.83,0.15%
1988-07-06,438.42,439.19,438.42,438.42,0.13%
1988-07-07,438.93,441.78,438.93,438.93,0.12%
1988-07-08,438.42,440.03,438.42,438.42,-0.12%
1988-07-11,434.53,439.71,434.53,434.53,-0.89%
1988-07-12,436.67,437.06,436.67,436.67,0.49%
1988-07-13,439.9,441.2,439.9,439.9,0.74%
1988-07-14,438.29,442.04,438.29,438.29,-0.37%
1988-07-15,439.9,441.59,439.9,439.9,0.37%
1988-07-18,437.44,438.67,437.44,437.44,-0.56%
1988-07-19,445.41,446.83,445.41,445.41,1.82%
1988-07-20,444.18,446.44,444.18,444.18,-0.28%
1988-07-21,441.33,447.8,441.33,441.33,-0.64%
1988-07-22,442.04,443.66,442.04,442.04,0.16%
1988-07-25,426.83,443.79,426.83,426.83,-3.44%
1988-07-26,432.07,433.56,432.07,432.07,1.23%
1988-07-27,433.17,433.95,433.17,433.17,0.25%
1988-07-28,431.94,434.08,431.94,431.94,-0.28%
1988-07-29,435.7,437.57,435.7,435.7,0.87%
1988-08-01,434.34,437.44,434.34,434.34,-0.31%
1988-08-02,431.42,435.44,431.42,431.42,-0.67%
1988-08-03,433.17,434.79,433.17,433.17,0.41%
1988-08-04,432.78,434.08,432.78,432.78,-0.09%
1988-08-05,431.68,433.56,431.68,431.68,-0.25%
1988-08-08,430.32,433.17,430.32,430.32,-0.32%
1988-08-09,427.41,431.68,427.41,427.41,-0.68%
1988-08-10,428.83,429.29,428.83,428.83,0.33%
1988-08-11,428.83,430.19,428.83,428.83,0.00%
1988-08-12,430.9,434.53,430.9,430.9,0.48%
1988-08-15,432.65,433.04,432.65,432.65,0.41%
1988-08-16,428.57,435.18,428.57,428.57,-0.94%
1988-08-17,430.45,431.03,430.45,430.45,0.44%
1988-08-18,431.68,432.65,431.68,431.68,0.29%
1988-08-19,431.16,432.91,431.16,431.16,-0.12%
1988-08-22,433.17,434.34,433.17,433.17,0.47%
1988-08-23,431.94,433.82,431.94,431.94,-0.28%
1988-08-24,434.66,436.54,434.66,434.66,0.63%
1988-08-25,432.07,436.41,432.07,432.07,-0.60%
1988-08-26,431.68,434.34,431.68,431.68,-0.09%
1988-08-29,429.42,432.46,429.42,429.42,-0.52%
1988-08-30,428.19,429.93,428.19,428.19,-0.29%
1988-08-31,430.58,431.42,430.58,430.58,0.56%
1988-09-01,430.19,431.03,430.19,430.19,-0.09%
1988-09-02,429.29,429.93,429.29,429.29,-0.21%
1988-09-05,427.28,428.83,427.28,427.28,-0.47%
1988-09-06,426.44,429.42,426.44,426.44,-0.20%
1988-09-07,427.67,428.44,427.67,427.67,0.29%
1988-09-08,428.44,429.55,428.44,428.44,0.18%
1988-09-09,421.58,429.93,421.58,421.58,-1.60%
1988-09-12,420.68,422.94,420.68,420.68,-0.21%
1988-09-13,420.68,422.68,420.68,420.68,0.00%
1988-09-14,420.68,422.94,420.68,420.68,0.00%
1988-09-15,417.05,421.77,417.05,417.05,-0.86%
1988-09-16,411.55,418.07,411.55,411.55,-1.32%
1988-09-19,408.68,410.94,408.68,408.68,-0.70%
1988-09-20,405.14,410.89,405.14,405.14,-0.87%
1988-09-21,397.4,404.92,397.4,397.4,-1.91%
1988-09-22,398.62,400.17,398.62,398.62,0.31%
1988-09-23,393.09,400.77,393.09,393.09,-1.39%
1988-09-26,394.47,395.63,394.47,394.47,0.35%
1988-09-27,397.24,397.79,397.24,397.24,0.70%
1988-09-28,397.79,399,397.79,397.79,0.14%
1988-09-29,396.02,400.17,396.02,396.02,-0.44%
1988-09-30,394.03,398.01,394.03,394.03,-0.50%
1988-10-03,397.35,399.12,397.35,397.35,0.84%
1988-10-04,397.79,399.12,397.79,397.79,0.11%
1988-10-05,400.17,401.05,400.17,400.17,0.60%
1988-10-06,403.37,404.75,403.37,403.37,0.80%
1988-10-07,402.76,404.25,402.76,402.76,-0.15%
1988-10-10,408.07,409.67,408.07,408.07,1.32%
1988-10-11,404.03,410.17,404.03,404.03,-0.99%
1988-10-12,407.62,411.44,407.62,407.62,0.89%
1988-10-13,406.63,409.78,406.63,406.63,-0.24%
1988-10-14,408.79,410.78,408.79,408.79,0.53%
1988-10-17,411.83,413.81,411.83,411.83,0.74%
1988-10-18,411.83,413.7,411.83,411.83,0.00%
1988-10-19,410.89,413.15,410.89,410.89,-0.23%
1988-10-20,412.05,412.82,412.05,412.05,0.28%
1988-10-21,408.01,411.55,408.01,408.01,-0.98%
1988-10-24,405.64,407.13,405.64,405.64,-0.58%
1988-10-25,406.19,407.51,406.19,406.19,0.14%
1988-10-26,408.18,408.51,408.18,408.18,0.49%
1988-10-27,407.13,408.4,407.13,407.13,-0.26%
1988-10-28,412.16,415.69,412.16,412.16,1.24%
1988-10-31,412.16,413.7,412.16,412.16,0.00%
1988-11-01,411.05,412.05,411.05,411.05,-0.27%
1988-11-02,421.33,422.22,421.33,421.33,2.50%
1988-11-03,421.06,424.7,421.06,421.06,-0.06%
1988-11-04,421.06,421.83,421.06,421.06,0.00%
1988-11-07,422.11,422.93,422.11,422.11,0.25%
1988-11-08,418.35,422.44,418.35,418.35,-0.89%
1988-11-09,421.83,423.1,421.83,421.83,0.83%
1988-11-10,418.29,423.82,418.29,418.29,-0.84%
1988-11-11,420.83,421.33,420.83,420.83,0.61%
1988-11-14,422.82,424.43,422.82,422.82,0.47%
1988-11-15,422.82,425.81,422.82,422.82,0.00%
1988-11-16,423.43,426.8,423.43,423.43,0.14%
1988-11-17,422.22,424.59,422.22,422.22,-0.29%
1988-11-18,416.8,420.34,416.8,416.8,-1.28%
1988-11-21,415.31,417.9,415.31,415.31,-0.36%
1988-11-22,417.46,420.17,417.46,417.46,0.52%
1988-11-23,419.06,420.06,419.06,419.06,0.38%
1988-11-24,419.78,420.17,419.78,419.78,0.17%
1988-11-25,424.1,424.81,424.1,424.1,1.03%
1988-11-28,422.11,424.98,422.11,422.11,-0.47%
1988-11-29,421.33,423.71,421.33,421.33,-0.18%
1988-11-30,423.6,423.93,423.6,423.6,0.54%
1988-12-01,422.93,425.81,422.93,422.93,-0.16%
1988-12-02,430.34,432.11,430.34,430.34,1.75%
1988-12-05,428.18,430.84,428.18,428.18,-0.50%
1988-12-06,427.08,429.23,427.08,427.08,-0.26%
1988-12-07,422.22,426.86,422.22,422.22,-1.14%
1988-12-08,423.43,423.82,423.43,423.43,0.29%
1988-12-09,422.33,422.82,422.33,422.33,-0.26%
1988-12-12,419.56,421.83,419.56,419.56,-0.66%
1988-12-13,419.29,420.72,419.29,419.29,-0.06%
1988-12-14,420.83,421.72,420.83,420.83,0.37%
1988-12-15,412.65,421.55,412.65,412.65,-1.94%
1988-12-16,412.65,414.31,412.65,412.65,0.00%
1988-12-19,413.93,414.81,413.93,413.93,0.31%
1988-12-20,413.93,414.42,413.93,413.93,0.00%
1988-12-21,414.81,415.92,414.81,414.81,0.21%
1988-12-22,417.08,417.9,417.08,417.08,0.55%
1988-12-23,417.9,418.35,417.9,417.9,0.20%
1988-12-27,417.68,418.95,417.68,417.68,-0.05%
1988-12-28,412.82,416.96,412.82,412.82,-1.16%
1988-12-29,407.4,414.04,407.4,407.4,-1.31%
1988-12-30,409.39,412.27,409.39,409.39,0.49%
1989-01-03,410.28,413.93,410.28,410.28,0.22%
1989-01-04,408.07,411.44,408.07,408.07,-0.54%
1989-01-05,407.4,409.5,407.4,407.4,-0.16%
1989-01-06,405.3,408.56,405.3,405.3,-0.52%
1989-01-09,404.53,406.52,404.53,404.53,-0.19%
1989-01-10,403.37,406.52,403.37,403.37,-0.29%
1989-01-11,402.87,404.37,402.87,402.87,-0.12%
1989-01-12,404.14,405.14,404.14,404.14,0.32%
1989-01-13,401.77,406.52,401.77,401.77,-0.59%
1989-01-16,401.27,402.04,401.27,401.27,-0.12%
1989-01-17,402.04,402.93,402.04,402.04,0.19%
1989-01-18,401.55,403.87,401.55,401.55,-0.12%
1989-01-19,403.13,404.37,403.13,403.13,0.39%
1989-01-20,407.66,407.9,407.66,407.66,1.12%
1989-01-23,406.9,408.49,406.9,406.9,-0.19%
1989-01-24,404.9,409.6,404.9,404.9,-0.49%
1989-01-25,405.13,405.49,405.13,405.13,0.06%
1989-01-26,402.01,406.84,402.01,402.01,-0.77%
1989-01-27,394.78,403.01,394.78,394.78,-1.80%
1989-01-30,394.19,396.01,394.19,394.19,-0.15%
1989-01-31,390.31,395.84,390.31,390.31,-0.98%
1989-02-01,391.84,394.25,391.84,391.84,0.39%
1989-02-02,390.78,393.25,390.78,390.78,-0.27%
1989-02-03,391.13,392.13,391.13,391.13,0.09%
1989-02-06,391.37,392.25,391.37,391.37,0.06%
1989-02-07,389.84,392.6,389.84,389.84,-0.39%
1989-02-08,393.6,394.37,393.6,393.6,0.96%
1989-02-09,392.9,396.01,392.9,392.9,-0.18%
1989-02-10,386.72,394.49,386.72,386.72,-1.57%
1989-02-13,384.78,387.25,384.78,384.78,-0.50%
1989-02-14,384.37,386.84,384.37,384.37,-0.11%
1989-02-15,383.37,384.66,383.37,383.37,-0.26%
1989-02-16,382.84,384.49,382.84,382.84,-0.14%
1989-02-17,379.9,383.78,379.9,379.9,-0.77%
1989-02-20,382.13,382.43,382.13,382.13,0.59%
1989-02-21,385.43,388.43,385.43,385.43,0.86%
1989-02-22,386.07,387.43,386.07,386.07,0.17%
1989-02-23,390.37,391.9,390.37,390.37,1.11%
1989-02-24,388.96,390.72,388.96,388.96,-0.36%
1989-02-27,385.9,391.84,385.9,385.9,-0.79%
1989-02-28,386.9,387.25,386.9,386.9,0.26%
1989-03-01,383.55,386.72,383.55,383.55,-0.87%
1989-03-02,383.31,384.55,383.31,383.31,-0.06%
1989-03-03,386.13,387.13,386.13,386.13,0.74%
1989-03-06,387.13,389.55,387.13,387.13,0.26%
1989-03-07,392.66,392.9,392.66,392.66,1.43%
1989-03-08,392.19,395.6,392.19,392.19,-0.12%
1989-03-09,394.07,394.72,394.07,394.07,0.48%
1989-03-10,393.43,397.37,393.43,393.43,-0.16%
1989-03-13,393.25,394.01,393.25,393.25,-0.05%
1989-03-14,395.01,397.01,395.01,395.01,0.45%
1989-03-15,390.72,395.43,390.72,390.72,-1.09%
1989-03-16,388.6,391.13,388.6,388.6,-0.54%
1989-03-17,392.37,394.19,392.37,392.37,0.97%
1989-03-20,394.9,396.43,394.9,394.9,0.64%
1989-03-21,393.13,395.78,393.13,393.13,-0.45%
1989-03-22,393.43,394.43,393.43,393.43,0.08%
1989-03-23,391.49,396.01,391.49,391.49,-0.49%
1989-03-27,389.96,391.9,389.96,389.96,-0.39%
1989-03-28,381.96,391.66,381.96,381.96,-2.05%
1989-03-29,381.37,383.9,381.37,381.37,-0.15%
1989-03-30,380.25,384.72,380.25,380.25,-0.29%
1989-03-31,384.66,384.78,384.66,384.66,1.16%
1989-04-03,385.49,386.07,385.49,385.49,0.22%
1989-04-04,385.72,387.49,385.72,385.72,0.06%
1989-04-05,383.43,385.31,383.43,383.43,-0.59%
1989-04-06,383.6,384.6,383.6,383.6,0.04%
1989-04-07,382.66,384.72,382.66,382.66,-0.25%
1989-04-10,385.31,386.31,385.31,385.31,0.69%
1989-04-11,384.6,385.72,384.6,384.6,-0.18%
1989-04-12,386.72,388.43,386.72,386.72,0.55%
1989-04-13,389.31,391.49,389.31,389.31,0.67%
1989-04-14,384.72,389.96,384.72,384.72,-1.18%
1989-04-17,384.96,385.66,384.96,384.96,0.06%
1989-04-18,382.9,385.72,382.9,382.9,-0.54%
1989-04-19,382.43,384.55,382.43,382.43,-0.12%
1989-04-20,385.13,385.25,385.13,385.13,0.71%
1989-04-21,383.96,385.72,383.96,383.96,-0.30%
1989-04-24,386.43,387.43,386.43,386.43,0.64%
1989-04-25,384.6,386.6,384.6,384.6,-0.47%
1989-04-26,383.9,384.96,383.9,383.9,-0.18%
1989-04-27,381.96,385.13,381.96,381.96,-0.51%
1989-04-28,377.72,382.37,377.72,377.72,-1.11%
1989-05-01,377.72,378.37,377.72,377.72,0.00%
1989-05-02,377.07,377.9,377.07,377.07,-0.17%
1989-05-03,377.72,379.66,377.72,377.72,0.17%
1989-05-04,376.72,378.9,376.72,376.72,-0.26%
1989-05-05,376.96,377.9,376.96,376.96,0.06%
1989-05-08,375.37,378.96,375.37,375.37,-0.42%
1989-05-09,377.9,378.25,377.9,377.9,0.67%
1989-05-10,376.19,379.07,376.19,376.19,-0.45%
1989-05-11,379.31,379.9,379.31,379.31,0.83%
1989-05-12,375.96,380.07,375.96,375.96,-0.88%
1989-05-15,374.07,376.19,374.07,374.07,-0.50%
1989-05-16,373.6,375.25,373.6,373.6,-0.13%
1989-05-17,371.66,374.19,371.66,371.66,-0.52%
1989-05-18,368.19,371.72,368.19,368.19,-0.93%
1989-05-19,364.37,368.96,364.37,364.37,-1.04%
1989-05-22,361.49,363.37,361.49,361.49,-0.79%
1989-05-23,361.78,365.25,361.78,361.78,0.08%
1989-05-24,361.94,363.92,361.94,361.94,0.04%
1989-05-25,365.75,365.75,365.75,365.75,1.05%
1989-05-26,363.96,367.69,363.96,363.96,-0.49%
1989-05-29,362.69,363.25,362.69,362.69,-0.35%
1989-05-30,363.17,364.88,363.17,363.17,0.13%
1989-05-31,361.23,364.56,361.23,361.23,-0.53%
1989-06-01,362.1,362.46,362.1,362.1,0.24%
1989-06-02,367.18,367.45,367.18,367.18,1.40%
1989-06-05,365.35,368.96,365.35,365.35,-0.50%
1989-06-06,377.17,378.16,377.17,377.17,3.24%
1989-06-07,374.36,377.96,374.36,374.36,-0.75%
1989-06-08,372.73,375.47,372.73,372.73,-0.44%
1989-06-09,356.98,373.44,356.98,356.98,-4.23%
1989-06-12,360.75,361.86,360.75,360.75,1.06%
1989-06-13,362.06,363.25,362.06,362.06,0.36%
1989-06-14,361.66,363.17,361.66,361.66,-0.11%
1989-06-15,366.26,367.65,366.26,366.26,1.27%
1989-06-16,364.32,367.45,364.32,364.32,-0.53%
1989-06-19,366.03,366.86,366.03,366.03,0.47%
1989-06-20,364.88,368.76,364.88,364.88,-0.31%
1989-06-21,370.94,371.26,370.94,370.94,1.66%
1989-06-22,369.71,371.86,369.71,369.71,-0.33%
1989-06-23,376.97,379.95,376.97,376.97,1.96%
1989-06-26,374.08,376.65,374.08,374.08,-0.77%
1989-06-27,375.66,377.05,375.66,375.66,0.42%
1989-06-28,374.95,377.05,374.95,374.95,-0.19%
1989-06-29,369.95,378.68,369.95,369.95,-1.33%
1989-06-30,373.44,375.07,373.44,373.44,0.94%
1989-07-03,376.97,377.37,376.97,376.97,0.95%
1989-07-04,376.46,378.56,376.46,376.46,-0.14%
1989-07-05,384.27,386.45,384.27,384.27,2.07%
1989-07-06,384.47,386.25,384.47,384.47,0.05%
1989-07-07,381.57,385.54,381.57,381.57,-0.75%
1989-07-10,382.72,383.87,382.72,382.72,0.30%
1989-07-11,379.47,382.05,379.47,379.47,-0.85%
1989-07-12,377.05,380.15,377.05,377.05,-0.64%
1989-07-13,375.07,378.88,375.07,375.07,-0.53%
1989-07-14,370.07,376.97,370.07,370.07,-1.33%
