Date,US_2y
2000-09-05,99.8
2000-09-06,99.75
2000-09-07,99.7
2000-09-08,99.79
2000-09-11,99.75
2000-09-12,99.74
2000-09-13,99.84
2000-09-14,99.82
2000-09-15,99.86
2000-09-18,99.95
2000-09-19,99.88
2000-09-20,99.81
2000-09-21,99.83
2000-09-22,99.91
2000-09-25,99.86
2000-09-26,99.93
2000-09-27,99.93
2000-09-28,99.9
2000-10-02,100.02
2000-10-03,99.95
2000-10-04,99.91
2000-10-05,99.95
2000-10-06,99.97
2000-10-10,100
2000-10-11,100.07
2000-10-12,100.25
2000-10-13,100.3
2000-10-16,100.2
2000-10-17,100.3
2000-10-18,100.3
2000-10-19,100.26
2000-10-20,100.27
2000-10-23,100.32
2000-10-24,100.26
2000-10-25,100.15
2000-10-26,100.12
2000-10-27,100.07
2000-10-30,100.03
2000-10-31,100.06
2000-11-01,100.16
2000-11-02,100.16
2000-11-03,100.04
2000-11-06,99.98
2000-11-07,99.98
2000-11-08,99.98
2000-11-09,100.06
2000-11-10,100.09
2000-11-13,100.15
2000-11-14,100.11
2000-11-15,100.12
2000-11-16,100.16
2000-11-17,100.14
2000-11-20,100.17
2000-11-21,100.17
2000-11-22,100.29
2000-11-24,100.2
2000-11-27,100.2
2000-11-28,100.3
2000-11-29,100.43
2000-11-30,100.57
2000-12-01,100.49
2000-12-04,100.56
2000-12-05,100.79
2000-12-06,100.91
2000-12-07,100.87
2000-12-08,100.78
2000-12-11,100.73
2000-12-12,100.73
2000-12-13,100.88
2000-12-14,100.94
2000-12-15,100.98
2000-12-18,101.06
2000-12-19,101
2000-12-20,101.23
2000-12-21,101.41
2000-12-22,101.48
2000-12-26,101.45
2000-12-27,101.31
2000-12-28,101.27
2000-12-29,101.27
2001-01-02,102.06
2001-01-03,101.88
2001-01-04,102.2
2001-01-05,102.49
2001-01-08,102.62
2001-01-09,102.36
2001-01-10,102.15
2001-01-11,102.15
2001-01-12,101.88
2001-01-16,101.91
2001-01-17,101.99
2001-01-18,102.2
2001-01-19,102.12
2001-01-22,102.12
2001-01-23,101.99
2001-01-24,101.98
2001-01-25,101.99
2001-01-26,102.02
2001-01-29,102.02
2001-01-30,102.13
2001-01-31,102.31
2001-02-01,102.37
2001-02-02,102.18
2001-02-05,102.16
2001-02-06,102.07
2001-02-07,102.11
2001-02-08,102.08
2001-02-09,102.2
2001-02-12,102.17
2001-02-13,102.06
2001-02-14,101.89
2001-02-15,101.8
2001-02-16,102.05
2001-02-20,102.05
2001-02-21,102.07
2001-02-22,102.21
2001-02-23,102.33
2001-02-26,102.46
2001-02-27,102.48
2001-02-28,102.53
2001-03-01,102.55
2001-03-02,102.43
2001-03-05,102.43
2001-03-06,102.48
2001-03-07,102.55
2001-03-08,102.59
2001-03-09,102.49
2001-03-12,102.54
2001-03-13,102.51
2001-03-14,102.51
2001-03-15,102.91
2001-03-16,102.91
2001-03-19,102.78
2001-03-20,102.93
2001-03-21,102.98
2001-03-22,103.06
2001-03-23,102.94
2001-03-26,102.88
2001-03-27,102.64
2001-03-28,102.79
2001-03-29,102.78
2001-03-30,102.78
2001-04-02,102.95
2001-04-03,103.04
2001-04-04,103.14
2001-04-05,103.07
2001-04-06,103.23
2001-04-09,103.2
2001-04-10,102.97
2001-04-11,102.83
2001-04-12,102.73
2001-04-16,102.48
2001-04-17,102.65
2001-04-18,102.94
2001-04-19,102.79
2001-04-20,102.86
2001-04-23,103.05
2001-04-24,103.05
2001-04-25,102.88
2001-04-26,102.98
2001-04-27,102.76
2001-04-30,102.75
2001-05-01,102.82
2001-05-02,102.77
2001-05-03,102.82
2001-05-04,102.95
2001-05-07,103.02
2001-05-08,103.02
2001-05-09,103.09
2001-05-10,102.95
2001-05-11,102.63
2001-05-14,102.76
2001-05-15,102.77
2001-05-16,102.81
2001-05-17,102.7
2001-05-18,102.63
2001-05-21,102.61
2001-05-22,102.67
2001-05-23,102.72
2001-05-24,102.59
2001-05-25,102.66
2001-05-29,102.63
2001-05-30,102.67
2001-05-31,102.84
2001-06-01,102.85
2001-06-04,102.88
2001-06-05,103.03
2001-06-06,103.03
2001-06-07,103.07
2001-06-08,102.98
2001-06-11,103.08
2001-06-12,103.14
2001-06-13,103.19
2001-06-14,103.27
2001-06-15,103.33
2001-06-18,103.41
2001-06-19,103.45
2001-06-20,103.5
2001-06-21,103.48
2001-06-22,103.59
2001-06-25,103.57
2001-06-26,103.43
2001-06-27,103.27
2001-06-28,103.19
2001-06-29,102.57
2001-07-02,102.71
2001-07-03,102.62
2001-07-05,102.58
2001-07-06,102.78
2001-07-09,102.79
2001-07-10,102.92
2001-07-11,102.92
2001-07-12,102.95
2001-07-13,102.9
2001-07-16,103
2001-07-17,102.97
2001-07-18,103.27
2001-07-19,103.21
2001-07-20,103.23
2001-07-23,103.23
2001-07-24,103.27
2001-07-25,103.21
2001-07-26,103.34
2001-07-27,103.47
2001-07-30,103.49
2001-07-31,103.59
2001-08-01,103.54
2001-08-02,103.41
2001-08-03,103.41
2001-08-06,103.47
2001-08-07,103.45
2001-08-08,103.67
2001-08-09,103.66
2001-08-10,103.77
2001-08-13,103.86
2001-08-14,103.77
2001-08-15,103.66
2001-08-16,103.75
2001-08-17,103.9
2001-08-20,103.74
2001-08-21,103.78
2001-08-22,103.73
2001-08-23,103.78
2001-08-24,103.73
2001-08-27,103.7
2001-08-28,103.85
2001-08-29,103.93
2001-08-30,104.07
2001-08-31,104.04
2001-09-04,103.66
2001-09-05,103.77
2001-09-06,104.02
2001-09-07,104.23
2001-09-10,104.27
2001-09-11,105
2001-09-13,105.44
2001-09-14,105.48
2001-09-17,105.36
2001-09-18,105.37
2001-09-19,105.51
2001-09-20,105.45
2001-09-21,105.34
2001-09-24,105.41
2001-09-25,105.55
2001-09-26,105.65
2001-09-27,105.69
2001-09-28,105.13
2001-10-01,105.19
2001-10-02,105.31
2001-10-03,105.3
2001-10-04,105.31
2001-10-05,105.41
2001-10-08,105.41
2001-10-09,105.34
2001-10-10,105.27
2001-10-11,105.1
2001-10-12,105.23
2001-10-15,105.32
2001-10-16,105.34
2001-10-17,105.3
2001-10-18,105.34
2001-10-19,105.33
2001-10-22,105.33
2001-10-23,105.34
2001-10-24,105.47
2001-10-25,105.69
2001-10-26,105.72
2001-10-29,105.82
2001-10-30,106.02
2001-10-31,106.1
2001-11-01,106.01
2001-11-02,106.02
2001-11-05,106.06
2001-11-06,106.2
2001-11-07,106.3
2001-11-08,106.1
2001-11-09,106.06
2001-11-12,106.06
2001-11-13,105.95
2001-11-14,105.62
2001-11-15,105.1
2001-11-16,104.88
2001-11-19,105.27
2001-11-20,105.14
2001-11-21,104.85
2001-11-23,104.73
2001-11-26,104.73
2001-11-27,104.93
2001-11-28,104.93
2001-11-29,105.45
2001-11-30,105.56
2001-12-03,105.59
2001-12-04,105.65
2001-12-05,105.16
2001-12-06,104.98
2001-12-07,104.94
2001-12-10,105.15
2001-12-11,105.34
2001-12-12,105.48
2001-12-13,105.21
2001-12-14,105.09
2001-12-17,105.02
2001-12-18,105.16
2001-12-19,105.2
2001-12-20,105.14
2001-12-21,105.14
2001-12-24,105.08
2001-12-26,104.97
2001-12-27,104.97
2001-12-28,104.3
2001-12-31,104.49
2002-01-02,104.21
2002-01-03,104.28
2002-01-04,104.3
2002-01-07,104.55
2002-01-08,104.57
2002-01-09,104.65
2002-01-10,104.86
2002-01-11,105.21
2002-01-14,105.21
2002-01-15,105.19
2002-01-16,105.11
2002-01-17,104.9
2002-01-18,105.02
2002-01-22,104.93
2002-01-23,104.8
2002-01-24,104.64
2002-01-25,104.63
2002-01-28,104.65
2002-01-29,104.93
2002-01-30,104.9
2002-01-31,104.69
2002-02-01,104.86
2002-02-04,105.06
2002-02-05,105.05
2002-02-06,105.09
2002-02-07,105.09
2002-02-08,105.23
2002-02-11,105.2
2002-02-12,105.02
2002-02-13,104.96
2002-02-14,104.98
2002-02-15,105.2
2002-02-19,105.2
2002-02-20,105.17
2002-02-21,105.2
2002-02-22,105.24
2002-02-25,105.19
2002-02-26,105.09
2002-02-27,105.28
2002-02-28,105.2
2002-03-01,104.97
2002-03-04,104.92
2002-03-05,104.9
2002-03-06,104.89
2002-03-07,104.57
2002-03-08,104.3
2002-03-11,104.33
2002-03-12,104.39
2002-03-13,104.53
2002-03-14,104.28
2002-03-15,104.3
2002-03-18,104.31
2002-03-19,104.33
2002-03-20,104.19
2002-03-21,104.2
2002-03-22,104.14
2002-03-25,104.11
2002-03-26,104.22
2002-03-27,104.25
2002-03-28,104.25
2002-04-01,103.29
2002-04-02,103.48
2002-04-03,103.66
2002-04-04,103.64
2002-04-05,103.8
2002-04-08,103.8
2002-04-09,103.88
2002-04-10,103.88
2002-04-11,103.93
2002-04-12,104.08
2002-04-15,104.16
2002-04-16,104.09
2002-04-17,104.1
2002-04-18,104.18
2002-04-19,104.21
2002-04-22,104.24
2002-04-23,104.2
2002-04-24,104.4
2002-04-25,104.46
2002-04-26,104.55
2002-04-29,104.52
2002-04-30,104.55
2002-05-01,104.64
2002-05-02,104.55
2002-05-03,104.71
2002-05-06,104.7
2002-05-07,104.79
2002-05-08,104.46
2002-05-09,104.58
2002-05-10,104.75
2002-05-13,104.59
2002-05-14,104.37
2002-05-15,104.45
2002-05-16,104.59
2002-05-17,104.41
2002-05-20,104.55
2002-05-21,104.66
2002-05-22,104.77
2002-05-23,104.67
2002-05-24,104.69
2002-05-28,104.68
2002-05-29,104.8
2002-05-30,104.95
2002-05-31,104.9
2002-06-03,104.95
2002-06-04,105.05
2002-06-05,105.03
2002-06-06,105.1
2002-06-07,105.07
2002-06-10,105.06
2002-06-11,105.21
2002-06-12,105.28
2002-06-13,105.34
2002-06-14,105.52
2002-06-17,105.48
2002-06-18,105.53
2002-06-19,105.75
2002-06-20,105.49
2002-06-21,105.65
2002-06-24,105.5
2002-06-25,105.56
2002-06-26,105.88
2002-06-27,105.69
2002-06-28,105.52
2002-07-01,105.05
2002-07-02,105.27
2002-07-03,105.29
2002-07-05,105.04
2002-07-08,105.21
2002-07-09,105.4
2002-07-10,105.65
2002-07-11,105.69
2002-07-12,105.76
2002-07-15,105.82
2002-07-16,105.56
2002-07-17,105.68
2002-07-18,105.84
2002-07-19,105.97
2002-07-22,106.16
2002-07-23,106.28
2002-07-24,106.33
2002-07-25,106.44
2002-07-26,106.61
2002-07-29,106.26
2002-07-30,106.19
2002-07-31,106.51
2002-08-01,106.7
2002-08-02,107.02
2002-08-05,107.13
2002-08-06,106.81
2002-08-07,107.05
2002-08-08,106.81
2002-08-09,106.81
2002-08-12,106.82
2002-08-13,107.02
2002-08-14,106.8
2002-08-15,106.6
2002-08-16,106.48
2002-08-19,106.18
2002-08-20,106.83
2002-08-21,106.8
2002-08-22,106.57
2002-08-23,106.69
2002-08-26,106.73
2002-08-27,106.58
2002-08-28,106.67
2002-08-29,106.81
2002-08-30,106.8
2002-09-03,107.09
2002-09-04,107.09
2002-09-05,107.21
2002-09-06,106.95
2002-09-09,106.88
2002-09-10,106.92
2002-09-11,106.8
2002-09-12,106.91
2002-09-13,107.04
2002-09-16,107.03
2002-09-17,107.02
2002-09-18,107.05
2002-09-19,107.18
2002-09-20,107.22
2002-09-23,107.29
2002-09-24,107.32
2002-09-25,107.17
2002-09-26,107.13
2002-09-27,107.13
2002-10-01,107.32
2002-10-02,107.36
2002-10-03,107.41
2002-10-04,107.32
2002-10-07,107.38
2002-10-08,107.28
2002-10-09,107.52
2002-10-10,107.45
2002-10-11,107.28
2002-10-15,106.86
2002-10-16,106.89
2002-10-17,106.75
2002-10-18,106.73
2002-10-21,106.52
2002-10-22,106.5
2002-10-23,106.55
2002-10-24,106.8
2002-10-25,107.02
2002-10-28,107.18
2002-10-29,107.44
2002-10-30,107.48
2002-10-31,107.59
2002-11-01,107.48
2002-11-04,107.38
2002-11-05,107.38
2002-11-06,107.29
2002-11-07,107.23
2002-11-08,107.27
2002-11-11,107.27
2002-11-12,107.38
2002-11-13,107.47
2002-11-14,107.18
2002-11-15,107.14
2002-11-18,107.16
2002-11-19,107.2
2002-11-20,107.03
2002-11-21,106.91
2002-11-22,106.81
2002-11-25,106.84
2002-11-26,107.05
2002-11-27,106.84
2002-11-29,106.95
2002-12-02,106.93
2002-12-03,106.95
2002-12-04,107.08
2002-12-05,107.14
2002-12-06,107.33
2002-12-09,107.35
2002-12-10,107.31
2002-12-11,107.41
2002-12-12,107.44
2002-12-13,107.39
2002-12-16,107.31
2002-12-17,107.44
2002-12-18,107.55
2002-12-19,107.74
2002-12-20,107.7
2002-12-23,107.64
2002-12-24,107.64
2002-12-26,107.84
2002-12-27,107.89
2002-12-30,107.23
2002-12-31,107.2
2003-01-02,107.21
2003-01-03,107.23
2003-01-06,107.17
2003-01-07,107.29
2003-01-08,107.42
2003-01-09,107.13
2003-01-10,107.23
2003-01-13,107.23
2003-01-14,107.32
2003-01-15,107.37
2003-01-16,107.38
2003-01-17,107.48
2003-01-21,107.52
2003-01-22,107.61
2003-01-23,107.55
2003-01-24,107.62
2003-01-27,107.56
2003-01-28,107.56
2003-01-29,107.45
2003-01-30,107.53
2003-01-31,107.53
2003-02-03,107.52
2003-02-04,107.62
2003-02-05,107.56
2003-02-06,107.64
2003-02-07,107.74
2003-02-10,107.65
2003-02-11,107.7
2003-02-12,107.75
2003-02-13,107.88
2003-02-14,107.78
2003-02-18,107.7
2003-02-19,107.8
2003-02-20,107.85
2003-02-21,107.8
2003-02-24,107.86
2003-02-25,107.91
2003-02-26,107.93
2003-02-27,107.94
2003-02-28,108.04
2003-03-03,108.05
2003-03-04,108.1
2003-03-05,108.2
2003-03-06,108.17
2003-03-07,108.28
2003-03-10,108.38
2003-03-11,108.3
2003-03-12,108.17
2003-03-13,107.93
2003-03-14,107.99
2003-03-17,107.84
2003-03-18,107.7
2003-03-19,107.7
2003-03-20,107.71
2003-03-21,107.57
2003-03-24,107.77
2003-03-25,107.77
2003-03-26,107.85
2003-03-27,107.95
2003-03-28,107.95
2003-04-01,107.79
2003-04-02,107.62
2003-04-03,107.73
2003-04-04,107.73
2003-04-07,107.54
2003-04-08,107.7
2003-04-09,107.76
2003-04-10,107.63
2003-04-11,107.52
2003-04-14,107.41
2003-04-15,107.45
2003-04-16,107.51
2003-04-17,107.47
2003-04-21,107.47
2003-04-22,107.5
2003-04-23,107.52
2003-04-24,107.7
2003-04-25,107.82
2003-04-28,107.77
2003-04-29,107.73
2003-04-30,107.95
2003-05-01,107.98
2003-05-02,107.83
2003-05-05,107.88
2003-05-06,108.09
2003-05-07,108.1
2003-05-08,108.05
2003-05-09,108.06
2003-05-12,108.09
2003-05-13,108.05
2003-05-14,108.16
2003-05-15,108.05
2003-05-16,108.21
2003-05-19,108.3
2003-05-20,108.4
2003-05-21,108.26
2003-05-22,108.3
2003-05-23,108.25
2003-05-27,108.34
2003-05-28,108.34
2003-05-29,108.43
2003-05-30,108.39
2003-06-02,108.38
2003-06-03,108.58
2003-06-04,108.63
2003-06-05,108.52
2003-06-06,108.52
2003-06-09,108.64
2003-06-10,108.76
2003-06-11,108.74
2003-06-12,108.79
2003-06-13,108.87
2003-06-16,108.71
2003-06-17,108.55
2003-06-18,108.52
2003-06-19,108.7
2003-06-20,108.62
2003-06-23,108.73
2003-06-24,108.8
2003-06-25,108.5
2003-06-26,108.4
2003-06-27,108.4
2003-07-01,108.17
2003-07-02,108.23
2003-07-03,108.2
2003-07-07,108.13
2003-07-08,108.05
2003-07-09,108.09
2003-07-10,108.16
2003-07-11,108.24
2003-07-14,108.14
2003-07-15,107.95
2003-07-16,107.88
2003-07-17,107.9
2003-07-18,107.88
2003-07-21,107.62
2003-07-22,107.71
2003-07-23,107.82
2003-07-24,107.83
2003-07-25,107.88
2003-07-28,107.72
2003-07-29,107.59
2003-07-30,107.66
2003-07-31,107.32
2003-08-01,107.18
2003-08-04,107.48
2003-08-05,107.19
2003-08-06,107.38
2003-08-07,107.45
2003-08-08,107.5
2003-08-11,107.4
2003-08-12,107.52
2003-08-13,107.29
2003-08-14,107.22
2003-08-15,107.33
2003-08-18,107.3
2003-08-19,107.41
2003-08-20,107.32
2003-08-21,107.09
2003-08-22,107.14
2003-08-25,107.06
2003-08-26,107.2
2003-08-27,107.08
2003-08-28,107.35
2003-08-29,107.3
2003-09-02,107.13
2003-09-03,107.22
2003-09-04,107.46
2003-09-05,107.81
2003-09-08,107.78
2003-09-09,107.82
2003-09-10,107.95
2003-09-11,107.84
2003-09-12,107.95
2003-09-15,108.05
2003-09-16,108.02
2003-09-17,108.04
2003-09-18,107.93
2003-09-19,107.89
2003-09-22,107.92
2003-09-23,107.93
2003-09-24,108.02
2003-09-25,108.05
2003-09-26,108.11
2003-09-29,107.54
2003-09-30,107.8
2003-10-01,107.85
2003-10-02,107.79
2003-10-03,107.45
2003-10-06,107.58
2003-10-07,107.46
2003-10-08,107.48
2003-10-09,107.39
2003-10-10,107.48
2003-10-14,107.36
2003-10-15,107.21
2003-10-16,106.85
2003-10-17,106.99
2003-10-20,107.04
2003-10-21,107.04
2003-10-22,107.22
2003-10-23,107.18
2003-10-24,107.36
2003-10-27,107.23
2003-10-28,107.45
2003-10-29,107.34
2003-10-30,107.19
2003-10-31,107.23
2003-11-03,107.11
2003-11-04,107.2
2003-11-05,107.07
2003-11-06,106.96
2003-11-07,106.88
2003-11-10,106.83
2003-11-11,106.83
2003-11-12,106.9
2003-11-13,107.17
2003-11-14,107.31
2003-11-17,107.41
2003-11-18,107.38
2003-11-19,107.26
2003-11-20,107.39
2003-11-21,107.41
2003-11-24,107.27
2003-11-25,107.34
2003-11-26,107.18
2003-11-28,107.1
2003-12-01,107
2003-12-02,107.05
2003-12-03,107.01
2003-12-04,107.09
2003-12-05,107.45
2003-12-08,107.34
2003-12-09,107.25
2003-12-10,107.37
2003-12-11,107.61
2003-12-12,107.57
2003-12-15,107.52
2003-12-16,107.59
2003-12-17,107.62
2003-12-18,107.64
2003-12-19,107.67
2003-12-22,107.63
2003-12-23,107.45
2003-12-24,107.66
2003-12-26,107.72
2003-12-29,107.66
2003-12-30,107.66
2003-12-31,107.02
2004-01-02,106.84
2004-01-05,106.85
2004-01-06,107.06
2004-01-07,107.09
2004-01-08,107.09
2004-01-09,107.45
2004-01-12,107.45
2004-01-13,107.55
2004-01-14,107.54
2004-01-15,107.48
2004-01-16,107.49
2004-01-20,107.47
2004-01-21,107.48
2004-01-22,107.58
2004-01-23,107.48
2004-01-26,107.41
2004-01-27,107.5
2004-01-28,107.2
2004-01-29,107.17
2004-01-30,107.25
2004-02-02,107.28
2004-02-03,107.41
2004-02-04,107.4
2004-02-05,107.24
2004-02-06,107.41
2004-02-09,107.44
2004-02-10,107.34
2004-02-11,107.53
2004-02-12,107.52
2004-02-13,107.64
2004-02-17,107.63
2004-02-18,107.62
2004-02-19,107.64
2004-02-20,107.56
2004-02-23,107.66
2004-02-24,107.7
2004-02-25,107.77
2004-02-26,107.74
2004-02-27,107.82
2004-03-01,107.78
2004-03-02,107.67
2004-03-03,107.64
2004-03-04,107.67
2004-03-05,108
2004-03-08,108.06
2004-03-09,108.09
2004-03-10,108.05
2004-03-11,108.05
2004-03-12,108.05
2004-03-15,108.02
2004-03-16,108.11
2004-03-17,108.1
2004-03-18,108.04
2004-03-19,108.02
2004-03-22,108.09
2004-03-23,108.09
2004-03-24,108.13
2004-03-25,108.12
2004-03-26,107.99
2004-03-29,107.93
2004-03-30,107.48
2004-03-31,107.59
2004-04-01,107.45
2004-04-02,106.99
2004-04-05,106.91
2004-04-06,106.98
2004-04-07,107
2004-04-08,107
2004-04-12,106.97
2004-04-13,106.76
2004-04-14,106.52
2004-04-15,106.57
2004-04-16,106.73
2004-04-19,106.67
2004-04-20,106.57
2004-04-21,106.4
2004-04-22,106.52
2004-04-23,106.29
2004-04-26,106.3
2004-04-27,106.43
2004-04-28,106.29
2004-04-29,106.2
2004-04-30,106.27
2004-05-03,106.26
2004-05-04,106.29
2004-05-05,106.27
2004-05-06,106.16
2004-05-07,105.69
2004-05-10,105.77
2004-05-11,105.79
2004-05-12,105.8
2004-05-13,105.67
2004-05-14,105.88
2004-05-17,106.03
2004-05-18,105.93
2004-05-19,105.82
2004-05-20,105.95
2004-05-21,105.88
2004-05-24,105.93
2004-05-25,105.94
2004-05-26,106.1
2004-05-27,106.24
2004-05-28,106.06
2004-06-01,105.99
2004-06-02,105.91
2004-06-03,105.94
2004-06-04,105.81
2004-06-07,105.89
2004-06-08,105.84
2004-06-09,105.71
2004-06-10,105.7
2004-06-11,105.7
2004-06-14,105.45
2004-06-15,105.79
2004-06-16,105.7
2004-06-17,105.76
2004-06-18,105.76
2004-06-21,105.83
2004-06-22,105.82
2004-06-23,105.87
2004-06-24,105.92
2004-06-25,105.95
2004-06-28,105.73
2004-06-29,105.79
2004-06-30,105.89
2004-07-01,105.44
2004-07-02,105.62
2004-07-06,105.62
2004-07-07,105.64
2004-07-08,105.68
2004-07-09,105.7
2004-07-12,105.71
2004-07-13,105.64
2004-07-14,105.59
2004-07-15,105.56
2004-07-16,105.77
2004-07-19,105.74
2004-07-20,105.53
2004-07-21,105.44
2004-07-22,105.48
2004-07-23,105.51
2004-07-26,105.43
2004-07-27,105.28
2004-07-28,105.36
2004-07-29,105.43
2004-07-30,105.56
2004-08-02,105.62
2004-08-03,105.65
2004-08-04,105.65
2004-08-05,105.68
2004-08-06,106.2
2004-08-09,106.12
2004-08-10,105.91
2004-08-11,105.98
2004-08-12,106.02
2004-08-13,106.11
2004-08-16,106.07
2004-08-17,106.17
2004-08-18,106.17
2004-08-19,106.23
2004-08-20,106.16
2004-08-23,106.08
2004-08-24,106.09
2004-08-25,106.11
2004-08-26,106.15
2004-08-27,106.15
2004-08-30,106.21
2004-08-31,106.31
2004-09-01,106.35
2004-09-02,106.25
2004-09-03,105.98
2004-09-07,106.02
2004-09-08,106.2
2004-09-09,106.17
2004-09-10,106.18
2004-09-13,106.19
2004-09-14,106.25
2004-09-15,106.19
2004-09-16,106.34
2004-09-17,106.17
2004-09-20,106.33
2004-09-21,106.27
2004-09-22,106.27
2004-09-23,106.11
2004-09-24,106.05
2004-09-27,106.12
2004-09-28,106.16
2004-09-29,106.02
2004-09-30,105.98
2004-10-01,105.59
2004-10-04,105.56
2004-10-05,105.58
2004-10-06,105.48
2004-10-07,105.48
2004-10-08,105.72
2004-10-11,105.72
2004-10-12,105.78
2004-10-13,105.86
2004-10-14,105.98
2004-10-15,105.88
2004-10-18,105.88
2004-10-19,105.84
2004-10-20,105.91
2004-10-21,105.84
2004-10-22,105.89
2004-10-25,105.91
2004-10-26,105.91
2004-10-27,105.77
2004-10-28,105.82
2004-10-29,105.88
2004-11-01,105.8
2004-11-02,105.83
2004-11-03,105.86
2004-11-04,105.78
2004-11-05,105.45
2004-11-08,105.42
2004-11-09,105.42
2004-11-10,105.34
2004-11-12,105.38
2004-11-15,105.32
2004-11-16,105.27
2004-11-17,105.38
2004-11-18,105.34
2004-11-19,105.23
2004-11-22,105.22
2004-11-23,105.17
2004-11-24,105.11
2004-11-26,105.08
2004-11-29,105.05
2004-11-30,105.13
2004-12-01,105.14
2004-12-02,105.11
2004-12-03,105.3
2004-12-06,105.3
2004-12-07,105.3
2004-12-08,105.36
2004-12-09,105.34
2004-12-10,105.33
2004-12-13,105.27
2004-12-14,105.27
2004-12-15,105.3
2004-12-16,105.23
2004-12-17,105.2
2004-12-20,105.14
2004-12-21,105.16
2004-12-22,105.2
2004-12-23,105.21
2004-12-27,105.14
2004-12-28,105.14
2004-12-29,105.05
2004-12-30,105.09
2004-12-31,104.8
2005-01-03,104.75
2005-01-04,104.56
2005-01-05,104.55
2005-01-06,104.61
2005-01-07,104.55
2005-01-10,104.52
2005-01-11,104.52
2005-01-12,104.55
2005-01-13,104.6
2005-01-14,104.5
2005-01-18,104.48
2005-01-19,104.51
2005-01-20,104.61
2005-01-21,104.71
2005-01-24,104.65
2005-01-25,104.6
2005-01-26,104.53
2005-01-27,104.51
2005-01-28,104.6
2005-01-31,104.53
2005-02-01,104.54
2005-02-02,104.49
2005-02-03,104.43
2005-02-04,104.54
2005-02-07,104.49
2005-02-08,104.45
2005-02-09,104.62
2005-02-10,104.55
2005-02-11,104.47
2005-02-14,104.44
2005-02-15,104.43
2005-02-16,104.32
2005-02-17,104.38
2005-02-18,104.3
2005-02-22,104.3
2005-02-23,104.27
2005-02-24,104.22
2005-02-25,104.19
2005-02-28,104.1
2005-03-01,104.11
2005-03-02,104.15
2005-03-03,104.12
2005-03-04,104.15
2005-03-07,104.11
2005-03-08,104.09
2005-03-09,104.01
2005-03-10,104
2005-03-11,103.9
2005-03-14,103.89
2005-03-15,103.88
2005-03-16,103.94
2005-03-17,103.98
2005-03-18,103.97
2005-03-21,103.95
2005-03-22,103.79
2005-03-23,103.72
2005-03-24,103.71
2005-03-28,103.69
2005-03-29,103.72
2005-03-30,103.73
2005-03-31,103.8
2005-04-01,103.55
2005-04-04,103.59
2005-04-05,103.58
2005-04-06,103.65
2005-04-07,103.62
2005-04-08,103.55
2005-04-11,103.59
2005-04-12,103.67
2005-04-13,103.76
2005-04-14,103.88
2005-04-15,103.99
2005-04-18,104.01
2005-04-19,104.08
2005-04-20,104.05
2005-04-21,103.85
2005-04-22,103.9
2005-04-25,103.84
2005-04-26,103.81
2005-04-27,103.87
2005-04-28,103.98
2005-04-29,103.85
2005-05-02,103.88
2005-05-03,103.83
2005-05-04,103.93
2005-05-05,104.08
2005-05-06,103.77
2005-05-09,103.71
2005-05-10,103.82
2005-05-11,103.84
2005-05-12,103.89
2005-05-13,104.01
2005-05-16,104.02
2005-05-17,104.02
2005-05-18,104.08
2005-05-19,103.95
2005-05-20,103.88
2005-05-23,103.95
2005-05-24,104.02
2005-05-25,104.03
2005-05-26,103.98
2005-05-27,103.96
2005-05-31,104.05
2005-06-01,104.25
2005-06-02,104.21
2005-06-03,104.11
2005-06-06,104.09
2005-06-07,104.13
2005-06-08,104.05
2005-06-09,104
2005-06-10,103.88
2005-06-13,103.88
2005-06-14,103.88
2005-06-15,103.87
2005-06-16,103.93
2005-06-17,103.91
2005-06-20,103.89
2005-06-21,103.91
2005-06-22,104.08
2005-06-23,104.05
2005-06-24,104.14
2005-06-27,104.14
2005-06-28,104.03
2005-06-29,103.98
2005-06-30,104.03
2005-07-01,103.67
2005-07-05,103.59
2005-07-06,103.62
2005-07-07,103.73
2005-07-08,103.6
2005-07-11,103.57
2005-07-12,103.53
2005-07-13,103.51
2005-07-14,103.51
2005-07-15,103.49
2005-07-18,103.45
2005-07-19,103.5
2005-07-20,103.48
2005-07-21,103.36
2005-07-22,103.42
2005-07-25,103.38
2005-07-26,103.37
2005-07-27,103.3
2005-07-28,103.34
2005-07-29,103.24
2005-08-01,103.2
2005-08-02,103.19
2005-08-03,103.24
2005-08-04,103.23
2005-08-05,103.09
2005-08-08,103.02
2005-08-09,103.07
2005-08-10,103.07
2005-08-11,103.16
2005-08-12,103.25
2005-08-15,103.2
2005-08-16,103.27
2005-08-17,103.22
2005-08-18,103.3
2005-08-19,103.29
2005-08-22,103.3
2005-08-23,103.36
2005-08-24,103.35
2005-08-25,103.34
2005-08-26,103.23
2005-08-29,103.23
2005-08-30,103.47
2005-08-31,103.66
2005-09-01,103.85
2005-09-02,103.85
2005-09-06,103.74
2005-09-07,103.65
2005-09-08,103.62
2005-09-09,103.62
2005-09-12,103.57
2005-09-13,103.63
2005-09-14,103.59
2005-09-15,103.57
2005-09-16,103.47
2005-09-19,103.53
2005-09-20,103.42
2005-09-21,103.47
2005-09-22,103.49
2005-09-23,103.35
2005-09-26,103.3
2005-09-27,103.25
2005-09-28,103.23
2005-09-29,103.18
2005-09-30,103.08
2005-10-03,102.88
2005-10-04,102.87
