Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
09/21/2011,97.83,97.83,97.83,97.83,-2.58,-2.57%,0,0
09/20/2011,100.41,100.41,100.41,100.41,-0.11,-0.11%,0,0
09/19/2011,100.52,100.52,100.52,100.52,-5.56,-5.24%,0,0
09/16/2011,106.08,106.08,106.08,106.08,-1.54,-1.43%,0,0
09/15/2011,107.62,107.62,107.62,107.62,-2.77,-2.51%,0,0
09/14/2011,110.39,110.39,110.39,110.39,1.83,+1.69%,0,0
09/13/2011,108.56,108.56,108.56,108.56,0.84,+0.78%,0,0
09/12/2011,107.72,107.72,107.72,107.72,0.42,+0.39%,0,0
09/09/2011,107.3,107.3,107.3,107.3,-2.15,-1.96%,0,0
09/08/2011,109.45,109.45,109.45,109.45,1.21,+1.12%,0,0
09/07/2011,108.24,108.24,108.24,108.24,4,+3.84%,0,0
09/06/2011,104.24,104.24,104.24,104.24,-0.35,-0.33%,0,0
09/02/2011,104.59,104.59,104.59,104.59,0.51,+0.49%,0,0
09/01/2011,104.08,104.08,104.08,104.08,0.2,+0.19%,0,0
08/31/2011,103.88,103.88,103.88,103.88,0.97,+0.94%,0,0
08/30/2011,102.91,102.91,102.91,102.91,0.14,+0.14%,0,0
08/29/2011,102.77,102.77,102.77,102.77,0.85,+0.83%,0,0
08/26/2011,101.92,101.92,101.92,101.92,1.33,+1.32%,0,0
08/25/2011,100.59,100.59,100.59,100.59,-2.03,-1.98%,0,0
08/24/2011,102.62,102.62,102.62,102.62,-2.02,-1.93%,0,0
08/23/2011,104.64,104.64,104.64,104.64,-0.47,-0.45%,0,0
08/22/2011,105.11,105.11,105.11,105.11,-0.15,-0.14%,0,0
08/19/2011,105.26,105.26,105.26,105.26,-0.79,-0.74%,0,0
08/18/2011,106.05,106.05,106.05,106.05,-1.38,-1.28%,0,0
08/17/2011,107.43,107.43,107.43,107.43,3.81,+3.68%,0,0
08/16/2011,103.62,103.62,103.62,103.62,-0.41,-0.39%,0,0
08/15/2011,104.03,104.03,104.03,104.03,4.31,+4.32%,0,0
08/12/2011,99.72,99.72,99.72,99.72,2.93,+3.03%,0,0
08/11/2011,96.79,96.79,96.79,96.79,-3.37,-3.36%,0,0
08/10/2011,100.16,100.16,100.16,100.16,1.9,+1.93%,0,0
08/09/2011,98.26,98.26,98.26,98.26,-1.75,-1.75%,0,0
08/08/2011,100.01,100.01,100.01,100.01,-2.47,-2.41%,0,0
08/05/2011,102.48,102.48,102.48,102.48,-3.53,-3.33%,0,0
08/04/2011,106.01,106.01,106.01,106.01,0.59,+0.56%,0,0
08/03/2011,105.42,105.42,105.42,105.42,-4.75,-4.31%,0,0
08/02/2011,110.17,110.17,110.17,110.17,1.58,+1.46%,0,0
08/01/2011,108.59,108.59,108.59,108.59,3.51,+3.34%,0,0
07/29/2011,105.08,105.08,105.08,105.08,-0.73,-0.69%,0,0
07/28/2011,105.81,105.81,105.81,105.81,-1.04,-0.97%,0,0
07/27/2011,106.85,106.85,106.85,106.85,-0.24,-0.22%,0,0
07/26/2011,107.09,107.09,107.09,107.09,4,+3.88%,0,0
07/25/2011,103.09,103.09,103.09,103.09,-2.05,-1.95%,0,0
07/22/2011,105.14,105.14,105.14,105.14,-0.19,-0.18%,0,0
07/21/2011,105.33,105.33,105.33,105.33,-1.96,-1.83%,0,0
07/20/2011,107.29,107.29,107.29,107.29,-0.66,-0.61%,0,0
07/19/2011,107.95,107.95,107.95,107.95,4,+3.85%,0,0
07/18/2011,103.95,103.95,103.95,103.95,-5.51,-5.03%,0,0
07/15/2011,109.46,109.46,109.46,109.46,-4.89,-4.28%,0,0
07/14/2011,114.35,114.35,114.35,114.35,-4.,-3.38%,0,0
07/13/2011,118.35,118.35,118.35,118.35,3.76,+3.28%,0,0
07/12/2011,114.59,114.59,114.59,114.59,-4.99,-4.17%,0,0
07/11/2011,119.58,119.58,119.58,119.58,-5.5,-4.40%,0,0
07/08/2011,125.08,125.08,125.08,125.08,0.38,+0.30%,0,0
07/07/2011,124.7,124.7,124.7,124.7,-0.78,-0.62%,0,0
07/06/2011,125.48,125.48,125.48,125.48,-1.97,-1.55%,0,0
07/05/2011,127.45,127.45,127.45,127.45,-2.86,-2.19%,0,0
07/01/2011,130.31,130.31,130.31,130.31,-1.88,-1.42%,0,0
06/30/2011,132.19,132.19,132.19,132.19,-3.55,-2.62%,0,0
06/29/2011,135.74,135.74,135.74,135.74,-0.77,-0.56%,0,0
06/28/2011,136.51,136.51,136.51,136.51,0.07,+0.05%,0,0
06/27/2011,136.44,136.44,136.44,136.44,1.02,+0.75%,0,0
06/24/2011,135.42,135.42,135.42,135.42,2.92,+2.20%,0,0
06/23/2011,132.5,132.5,132.5,132.5,-3.22,-2.37%,0,0
06/22/2011,135.72,135.72,135.72,135.72,-2.11,-1.53%,0,0
06/21/2011,137.83,137.83,137.83,137.83,1.04,+0.76%,0,0
06/20/2011,136.79,136.79,136.79,136.79,-0.32,-0.23%,0,0
06/17/2011,137.11,137.11,137.11,137.11,-8.85,-6.06%,0,0
06/16/2011,145.96,145.96,145.96,145.96,-6.,-3.95%,0,0
06/15/2011,151.96,151.96,151.96,151.96,-3.58,-2.30%,0,0
06/14/2011,155.54,155.54,155.54,155.54,4.59,+3.04%,0,0
06/13/2011,150.95,150.95,150.95,150.95,0.92,+0.61%,0,0
06/10/2011,150.03,150.03,150.03,150.03,-1.02,-0.68%,0,0
06/09/2011,151.05,151.05,151.05,151.05,6,+4.14%,0,0
06/08/2011,145.05,145.05,145.05,145.05,-3.58,-2.41%,0,0
